id,name,brand,category,price,original_price,discount_pct,currency,rating,review_count,in_stock,seller,free_shipping,cargo_days,url,images,badges,has_gift
1056035912,"Macbook Air Pro M2, M1, Ipad, Natebook, Tablet Kılıfı, 14'' Uyumlu Taşıma Çantası",DysCase,Notebook Çantası,540.38,540.38,0.0,TL,4.428571428571429,42,True,,True,,https://www.trendyol.com/dyscase/macbook-air-pro-m2-m1-ipad-natebook-tablet-kilifi-14-uyumlu-tasima-cantasi-p-1056035912?boutiqueId=61&merchantId=586333,https://cdn.dsmcdn.com/mnresize/400/-/ty1793/prod/QC_PREP/20251125/14/b39a5fa1-80fa-34e2-8d94-af1604334de1/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1792/prod/QC_PREP/20251125/14/91385d7e-1724-3d30-b033-3f730446205c/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1792/prod/QC_PREP/20251125/14/4bbd172b-64d4-3cae-a9e8-99d241782fe7/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1791/prod/QC_PREP/20251125/14/327525ab-d7a4-32e6-8822-e8d71be8c172/1_org_zoom.jpg,,False
849293984,Leopar Desen Laptop Tablet Kılıfı 13-14 inç Portföy Çanta,BAHELS,Portföy & Clutch Çanta,299.99,299.99,0.0,TL,4.557142857142857,70,True,,False,,https://www.trendyol.com/bahels/leopar-desen-laptop-tablet-kilifi-13-14-inc-portfoy-canta-p-849293984?boutiqueId=61&merchantId=148155,https://cdn.dsmcdn.com/mnresize/400/-/ty1475/product/media/images/prod/QC/20240810/15/cb57cfcb-a59e-365d-ab52-edf602665d9e/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1475/product/media/images/prod/QC/20240810/15/587b9f7f-ea03-38e1-811b-b3e0aeebf62e/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1475/product/media/images/prod/QC/20240810/15/f1bab9f4-f529-36d0-8f33-0e3f6203a783/1_org_zoom.jpg,,False
1124575221,Kadın Çıkarılabilir Kılıflı 15” Laptop Çantası(Ölçü-Cm: 40x30x9 (UxYxG).),PARFOIS,Laptop & Evrak Çantası,3499.99,3499.99,0.0,TL,0.0,0,True,,True,,https://www.trendyol.com/parfois/kadin-cikarilabilir-kilifli-15-laptop-cantasi-olcu-cm-40x30x9-uxyxg-p-1124575221?boutiqueId=61&merchantId=1041846,https://cdn.dsmcdn.com/mnresize/400/-/ty1846/prod/QC_PREP/20260327/16/c60320aa-6f3f-3476-8c51-821d4242e998/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1847/prod/QC_PREP/20260327/16/89b3abf7-ccb1-383a-950a-18f5197b59f7/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1847/prod/QC_PREP/20260327/16/7386b5d1-1bde-3956-a7e4-863dab0156d9/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1846/prod/QC_PREP/20260327/16/4f4509df-3b9c-3c15-95aa-f6e6a9ba52b2/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1845/prod/QC_PREP/20260327/16/b77afdc4-6bcf-3ff4-afd4-00aa44d1c06a/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1846/prod/QC_PREP/20260327/16/c2b45ed4-2d2d-39bb-8229-b8623c0edccb/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1845/prod/QC_PREP/20260327/16/48dc76a2-7200-33dd-b195-95e2a8d410ec/1_org_zoom.jpg,,False
34901680,"15.6"" - 16.1"" Notebook Bilgisayar Laptop Sırt Çantası - Su Geçirmez Kumaş Ve Fermuarlı -siyah",Beutel,Notebook Çantası,549.0,599.0,8.3,TL,4.70625,3040,True,,True,,https://www.trendyol.com/beutel/15-6-16-1-notebook-bilgisayar-laptop-sirt-cantasi-su-gecirmez-kumas-ve-fermuarli-siyah-p-34901680?boutiqueId=61&merchantId=1238208,https://cdn.dsmcdn.com/mnresize/400/-/ty806/product/media/images/20230329/14/314772841/62381259/1/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty806/product/media/images/20230329/14/314772841/62381259/2/2_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty805/product/media/images/20230329/14/314772841/62381259/3/3_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty806/product/media/images/20230329/14/314772841/62381259/4/4_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty805/product/media/images/20230329/14/314772841/62381259/5/5_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty806/product/media/images/20230329/14/314772841/62381259/6/6_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty804/product/media/images/20230329/14/314772841/62381259/7/7_org_zoom.jpg,,False
1120183528,"Kumaş Anne-Bebek Kullanımına Uygun, Laptop Taşınabilir Kadın Omuz Çantası EN40 BOY30",BAGLOVİS,Omuz Çantası,539.0,579.0,6.9,TL,4.0,8,True,,True,,https://www.trendyol.com/baglovis/kumas-anne-bebek-kullanimina-uygun-laptop-tasinabilir-kadin-omuz-cantasi-en40-boy30-p-1120183528?boutiqueId=61&merchantId=1057503,https://cdn.dsmcdn.com/mnresize/400/-/ty1841/prod/QC_PREP/20260316/17/4cffff8d-3961-3e52-b194-9f31cfbe29e6/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1841/prod/QC_PREP/20260316/17/df3bb896-6cb9-3f16-898f-3bdd626b9457/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1840/prod/QC_PREP/20260316/17/71ce5cc4-9430-33a9-bb82-e2d8798e3254/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1840/prod/QC_PREP/20260316/17/85e1c3dc-19f9-3592-886c-b604e205ecfb/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1839/prod/QC_PREP/20260316/17/13dc4347-efdb-359c-9a77-37c40f68082a/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1839/prod/QC_PREP/20260316/17/14621169-9f99-3af4-8a4b-b012194e6db9/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1841/prod/QC_PREP/20260316/17/bde688ce-cec3-3fe2-a10d-ce857d766fc7/1_org_zoom.jpg,,False
4266638,"Bnd300 Eko Serisi 15,6 Inç Laptop Notebook El Çantası-siyah",Classone,Notebook Çantası,429.9,429.9,0.0,TL,4.543689320388349,309,True,,True,,https://www.trendyol.com/classone/bnd300-eko-serisi-15-6-inc-laptop-notebook-el-cantasi-siyah-p-4266638?boutiqueId=61&merchantId=139368,https://cdn.dsmcdn.com/mnresize/400/-/ty411/product/media/images/20220427/9/99021763/17032094/2/2_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty411/product/media/images/20220427/9/99021875/17032094/2/2_org_zoom.png | https://cdn.dsmcdn.com/mnresize/400/-/ty413/product/media/images/20220427/9/99021816/17032094/2/2_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty413/product/media/images/20220427/9/99021836/17032094/2/2_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty413/product/media/images/20220427/9/99021785/17032094/2/2_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty412/product/media/images/20220427/9/99021889/17032094/2/2_org_zoom.jpg,,False
363722776,GX40Q75215 B515 CASE 15.6 SIRT Çantası – Siyah,LENOVO,Notebook Çantası,599.0,759.0,21.1,TL,4.737127371273712,369,True,,False,,https://www.trendyol.com/lenovo/gx40q75215-b515-case-15-6-sirt-cantasi-siyah-p-363722776?boutiqueId=689770&merchantId=968,https://cdn.dsmcdn.com/mnresize/400/-/ty534/product/media/images/20220916/17/176137021/192537530/2/2_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty534/product/media/images/20220916/17/176137057/192537530/2/2_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty536/product/media/images/20220916/17/176137084/192537530/2/2_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty534/product/media/images/20220916/17/176137098/192537530/2/2_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty535/product/media/images/20220916/17/176137100/192537530/2/2_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty535/product/media/images/20220916/17/176137124/192537530/2/2_org_zoom.jpg,,False
955527476,"Çok Amaçlı Teknoloji Aksesuar Çantası, Organizer Çanta, Seyahat Organizeri Siyah",NS reliable,Laptop & Evrak Çantası,283.09,283.09,0.0,TL,4.761904761904762,42,True,,False,,https://www.trendyol.com/ns-reliable/cok-amacli-teknoloji-aksesuar-cantasi-organizer-canta-seyahat-organizeri-siyah-p-955527476?boutiqueId=61&merchantId=1030595,https://cdn.dsmcdn.com/mnresize/400/-/ty1789/prod/QC_ENRICHMENT/20251113/14/6856ce43-dc08-3bc4-b1b1-6407015b50a3/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1812/prod/QC_ENRICHMENT/20260120/19/3c65f70a-dae6-3dc4-b136-45a89621960f/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1789/prod/QC_ENRICHMENT/20251113/14/02acbebc-53af-3207-8619-84c9144f6a72/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1790/prod/QC_ENRICHMENT/20251113/14/6612104c-2039-374d-bcf3-cec268bd8504/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1788/prod/QC_ENRICHMENT/20251113/14/c59250c3-d18a-300c-8229-e9f608cf7c5f/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1707/prod/QC_PREP/20250711/17/f9e5b0ad-6086-3bdf-bcc3-638e4c2a085b/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1707/prod/QC_PREP/20250711/17/e293f060-5fe5-336a-ba10-9060d235fa9c/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1709/prod/QC_PREP/20250711/17/dc4b1aa6-61e5-321a-8bc9-bedebc41db81/1_org_zoom.jpg,,False
860939281,Teddy Peluş Bej Laptop Tablet Kılıfı 13-14 inç Portföy Çanta,BAHELS,Laptop & Evrak Çantası,299.99,299.99,0.0,TL,4.5,72,True,,False,,https://www.trendyol.com/bahels/teddy-pelus-bej-laptop-tablet-kilifi-13-14-inc-portfoy-canta-p-860939281?boutiqueId=61&merchantId=148155,https://cdn.dsmcdn.com/mnresize/400/-/ty1569/prod/QC/20240924/14/4f09c20b-4eee-3f88-a612-93eadecc51e3/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1570/prod/QC/20240924/14/eff2db62-4832-3d89-b668-db7018a1b677/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1571/prod/QC/20240924/14/afb0e5a0-d0e6-3ab0-8a59-c50de4e46b27/1_org_zoom.jpg,,False
1113491982,15.6-16.1 Inç Uyumlu Evrak Laptop Notebook Çantası,the modawest,Notebook Çantası,329.0,349.0,5.7,TL,4.857142857142857,7,True,,False,,https://www.trendyol.com/the-modawest/15-6-16-1-inc-uyumlu-evrak-laptop-notebook-cantasi-p-1113491982?boutiqueId=61&merchantId=1238208,https://cdn.dsmcdn.com/mnresize/400/-/ty1833/prod/QC_PREP/20260304/02/3045ea7c-552d-3aa7-acc4-adc85d378a17/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1833/prod/QC_PREP/20260304/02/919d8719-6687-32e4-830d-b4f38decc141/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1835/prod/QC_PREP/20260304/02/7a3ca21b-47e5-325b-b54b-87d520945a39/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1833/prod/QC_PREP/20260304/02/a6576c8d-70d5-3c52-affe-b40eee692a9c/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1834/prod/QC_PREP/20260304/02/7a2fc003-61f6-3d3d-bd16-cc55233ee43c/1_org_zoom.jpg,,False
869289840,"NS 13"" - 13.6"" MacBook Air/Pro Uyumlu Darbe Korumalı Suya Dayanıklı Laptop Çantası - Siyah",NS reliable,Laptop & Evrak Çantası,399.9,399.9,0.0,TL,4.518518518518518,162,True,,True,,https://www.trendyol.com/ns-reliable/ns-13-13-6-macbook-air-pro-uyumlu-darbe-korumali-suya-dayanikli-laptop-cantasi-siyah-p-869289840?boutiqueId=61&merchantId=1123710,https://cdn.dsmcdn.com/mnresize/400/-/ty1779/prod/QC_ENRICHMENT/20251024/18/f4d84c1d-ba66-3368-b1c9-b309e85605b3/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1813/prod/QC_ENRICHMENT/20260120/21/d315fc64-1968-3280-b486-c7a329ec69da/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1617/prod/QC/20241226/18/6361736a-0fd5-3b3c-927f-e5340ec657fc/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1619/prod/QC/20241226/18/421cad6c-b059-3d7f-b1f9-2430d378628a/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1619/prod/QC/20241226/18/8aefe6bc-ce21-3e5e-99bf-2e25cfdd5dd1/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1617/prod/QC/20241226/18/5e075317-dfeb-36ad-9384-7fb14dd41094/1_org_zoom.jpg | https://cdn.dsmcdn.com/mnresize/400/-/ty1618/prod/QC/20241226/18/59df2804-2692-375a-a9cc-0d312a8857d4/1_org_zoom.jpg,,False
